investidor_idx;idade;investidor_risco_score;investidor_horiz_max_meses;investidor_liq_lim_dias;produto_idx;produto_nome;produto_risco_score;produto_horiz_min_meses;produto_liquidez_dias;produto_volatilidade;produto_retorno_anual;aceita_ir_ok;score;motivos
76;44;3;60;180;38;Fundo Multimercado Genérico 2;4;12;60;6.0;20.0;0;-7.1599999999744;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=6.0; ret=20.0"
76;44;3;60;180;39;Renda Fixa Curto Prazo Genérica;2;6;60;2.0;8.0;1;0.9680000000081067;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=8.0"
77;44;2;60;180;0;Poupança;1;0;0;1.0;6.17;1;1.018720000003359;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=1.0; ret=6.2"
77;44;2;60;180;1;LCI Imobiliária 1 ano;2;12;90;2.0;10.0;1;4.500000000007467;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=10.0"
77;44;2;60;180;2;LCA Agronegócio 2 anos;2;24;90;2.0;11.0;1;4.516000000007147;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=11.0"
77;44;2;60;180;3;LCI 3 anos;2;36;120;3.0;12.0;1;4.45200000001216;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
77;44;2;60;180;4;LCA 3 anos;2;36;120;3.0;12.0;1;4.45200000001216;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
77;44;2;60;180;5;CRI Corporativo;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
77;44;2;60;180;6;CRA Agro;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
77;44;2;60;180;7;Debênture Incentivada Infra;3;36;90;4.0;14.0;1;-6.095999999983146;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
77;44;2;60;180;8;Debênture Incentivada Energia;3;48;90;4.0;14.0;1;-6.095999999983146;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
77;44;2;60;180;9;COE Protegido Isento;3;12;30;2.0;12.0;1;-5.967999999993173;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=12.0"
77;44;2;60;180;10;COE Agro Isento;3;12;30;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
77;44;2;60;180;11;FII Papel (CRI);3;18;30;3.0;12.0;0;-7.04799999998784;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=12.0"
77;44;2;60;180;12;FII Agro;3;18;30;3.0;11.0;0;-7.063999999987519;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=11.0"
77;44;2;60;180;13;CDB Liquidez Diária;1;0;0;1.0;10.0;0;0.08000000000213338;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=1.0; ret=10.0"
77;44;2;60;180;14;Tesouro Selic;1;0;0;1.0;9.0;0;0.06400000000245336;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=1.0; ret=9.0"
77;44;2;60;180;15;Tesouro IPCA 2030;2;60;60;3.0;12.0;0;3.45200000001216;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=12.0"
77;44;2;60;180;16;Tesouro IPCA 2045;2;120;60;3.0;13.0;0;1.4680000000118398;"diff_risco=0; horiz_ok=0; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=13.0"
77;44;2;60;180;17;Multimercado Moderado;3;12;30;4.0;16.0;0;-7.063999999983786;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=4.0; ret=16.0"
77;44;2;60;180;18;Multimercado Agressivo;4;6;90;6.0;20.0;0;-10.6599999999744;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=6.0; ret=20.0"
77;44;2;60;180;19;Ações Large Cap;4;6;2;7.0;18.0;0;-10.771999999968427;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=7.0; ret=18.0"
77;44;2;60;180;20;Ações Small & Mid Cap;5;6;2;9.0;25.0;0;-14.31999999996;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=9.0; ret=25.0"
77;44;2;60;180;21;ETF Large Cap Brasil;3;6;2;6.0;16.0;0;-7.22399999997312;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=6.0; ret=16.0"
77;44;2;60;180;22;ETF Small & Mid Cap Brasil;4;6;2;8.0;22.0;0;-10.787999999964372;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=8.0; ret=22.0"
77;44;2;60;180;23;COE Alavancado;4;6;30;8.0;25.0;0;-10.739999999965333;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=8.0; ret=25.0"
77;44;2;60;180;24;Derivativos Simples;5;1;1;12.0;40.0;0;-14.3199999999488;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=12.0; ret=40.0"
77;44;2;60;180;25;Cripto Genérica 1;5;1;1;15.0;50.0;0;-14.399999999936;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=15.0; ret=50.0"
77;44;2;60;180;26;Cripto Genérica 2;5;1;1;14.0;45.0;0;-14.399999999939734;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=14.0; ret=45.0"
77;44;2;60;180;27;Stablecoin;2;1;1;2.0;9.0;0;3.484000000007787;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=2.0; ret=9.0"
77;44;2;60;180;28;CDB 3 anos;3;36;90;3.0;12.0;0;-7.04799999998784;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=12.0"
77;44;2;60;180;29;Tesouro Prefixado 2029;2;48;60;3.0;12.0;0;3.45200000001216;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=12.0"
77;44;2;60;180;30;FII Logístico;3;24;30;4.0;12.0;0;-7.1279999999825066;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=4.0; ret=12.0"
77;44;2;60;180;31;FII Shopping;3;24;30;4.0;12.0;0;-7.1279999999825066;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=4.0; ret=12.0"
77;44;2;60;180;32;CRA Exportação;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
77;44;2;60;180;33;CRI Shopping Center;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
77;44;2;60;180;34;Debênture Incentivada Logística;3;36;90;4.0;14.0;1;-6.095999999983146;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
77;44;2;60;180;35;LCI Curto Prazo;2;6;90;2.0;9.0;1;4.484000000007787;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=9.0"
77;44;2;60;180;36;LCA Curto Prazo;2;6;90;2.0;9.0;1;4.484000000007787;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=9.0"
77;44;2;60;180;37;Fundo Multimercado Genérico 1;3;12;30;4.0;15.0;0;-7.079999999983467;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=4.0; ret=15.0"
77;44;2;60;180;38;Fundo Multimercado Genérico 2;4;12;60;6.0;20.0;0;-10.6599999999744;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=6.0; ret=20.0"
77;44;2;60;180;39;Renda Fixa Curto Prazo Genérica;2;6;60;2.0;8.0;1;4.468000000008107;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=8.0"
78;35;1;60;180;0;Poupança;1;0;0;1.0;6.17;1;4.518720000003359;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=1.0; ret=6.2"
78;35;1;60;180;1;LCI Imobiliária 1 ano;2;12;90;2.0;10.0;1;-5.999999999992533;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=10.0"
78;35;1;60;180;2;LCA Agronegócio 2 anos;2;24;90;2.0;11.0;1;-5.983999999992853;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=11.0"
78;35;1;60;180;3;LCI 3 anos;2;36;120;3.0;12.0;1;-6.04799999998784;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
78;35;1;60;180;4;LCA 3 anos;2;36;120;3.0;12.0;1;-6.04799999998784;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
78;35;1;60;180;5;CRI Corporativo;3;36;180;3.0;13.0;1;-9.53199999998816;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
78;35;1;60;180;6;CRA Agro;3;36;180;3.0;13.0;1;-9.53199999998816;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
78;35;1;60;180;7;Debênture Incentivada Infra;3;36;90;4.0;14.0;1;-9.595999999983146;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
78;35;1;60;180;8;Debênture Incentivada Energia;3;48;90;4.0;14.0;1;-9.595999999983146;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
78;35;1;60;180;9;COE Protegido Isento;3;12;30;2.0;12.0;1;-9.467999999993173;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=12.0"
78;35;1;60;180;10;COE Agro Isento;3;12;30;3.0;13.0;1;-9.53199999998816;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
78;35;1;60;180;11;FII Papel (CRI);3;18;30;3.0;12.0;1;-9.54799999998784;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
78;35;1;60;180;12;FII Agro;3;18;30;3.0;11.0;1;-9.563999999987521;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=11.0"
78;35;1;60;180;13;CDB Liquidez Diária;1;0;0;1.0;10.0;1;4.5800000000021335;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=1.0; ret=10.0"
78;35;1;60;180;14;Tesouro Selic;1;0;0;1.0;9.0;1;4.564000000002453;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=1.0; ret=9.0"
78;35;1;60;180;15;Tesouro IPCA 2030;2;60;60;3.0;12.0;1;-6.04799999998784;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
78;35;1;60;180;16;Tesouro IPCA 2045;2;120;60;3.0;13.0;1;-8.03199999998816;"diff_risco=1; horiz_ok=0; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
78;35;1;60;180;17;Multimercado Moderado;3;12;30;4.0;16.0;1;-9.563999999983785;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=16.0"
78;35;1;60;180;18;Multimercado Agressivo;4;6;90;6.0;20.0;1;-13.1599999999744;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=6.0; ret=20.0"
78;35;1;60;180;19;Ações Large Cap;4;6;2;7.0;18.0;1;-13.271999999968427;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=7.0; ret=18.0"
78;35;1;60;180;20;Ações Small & Mid Cap;5;6;2;9.0;25.0;1;-16.81999999996;"diff_risco=4; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=9.0; ret=25.0"
78;35;1;60;180;21;ETF Large Cap Brasil;3;6;2;6.0;16.0;1;-9.723999999973119;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=6.0; ret=16.0"
78;35;1;60;180;22;ETF Small & Mid Cap Brasil;4;6;2;8.0;22.0;1;-13.287999999964372;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=8.0; ret=22.0"
78;35;1;60;180;23;COE Alavancado;4;6;30;8.0;25.0;1;-13.239999999965333;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=8.0; ret=25.0"
78;35;1;60;180;24;Derivativos Simples;5;1;1;12.0;40.0;1;-16.8199999999488;"diff_risco=4; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=12.0; ret=40.0"
78;35;1;60;180;25;Cripto Genérica 1;5;1;1;15.0;50.0;1;-16.899999999936;"diff_risco=4; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=15.0; ret=50.0"
78;35;1;60;180;26;Cripto Genérica 2;5;1;1;14.0;45.0;1;-16.899999999939734;"diff_risco=4; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=14.0; ret=45.0"
78;35;1;60;180;27;Stablecoin;2;1;1;2.0;9.0;1;-6.015999999992213;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=9.0"
78;35;1;60;180;28;CDB 3 anos;3;36;90;3.0;12.0;1;-9.54799999998784;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
78;35;1;60;180;29;Tesouro Prefixado 2029;2;48;60;3.0;12.0;1;-6.04799999998784;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
78;35;1;60;180;30;FII Logístico;3;24;30;4.0;12.0;1;-9.627999999982507;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=12.0"
78;35;1;60;180;31;FII Shopping;3;24;30;4.0;12.0;1;-9.627999999982507;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=12.0"
78;35;1;60;180;32;CRA Exportação;3;36;180;3.0;13.0;1;-9.53199999998816;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
78;35;1;60;180;33;CRI Shopping Center;3;36;180;3.0;13.0;1;-9.53199999998816;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
78;35;1;60;180;34;Debênture Incentivada Logística;3;36;90;4.0;14.0;1;-9.595999999983146;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
78;35;1;60;180;35;LCI Curto Prazo;2;6;90;2.0;9.0;1;-6.015999999992213;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=9.0"
78;35;1;60;180;36;LCA Curto Prazo;2;6;90;2.0;9.0;1;-6.015999999992213;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=9.0"
78;35;1;60;180;37;Fundo Multimercado Genérico 1;3;12;30;4.0;15.0;1;-9.579999999983466;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=15.0"
78;35;1;60;180;38;Fundo Multimercado Genérico 2;4;12;60;6.0;20.0;1;-13.1599999999744;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=6.0; ret=20.0"
78;35;1;60;180;39;Renda Fixa Curto Prazo Genérica;2;6;60;2.0;8.0;1;-6.031999999991893;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=8.0"
79;67;2;120;10000;0;Poupança;1;0;0;1.0;6.17;1;1.018720000003359;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=1.0; ret=6.2"
79;67;2;120;10000;1;LCI Imobiliária 1 ano;2;12;90;2.0;10.0;1;4.500000000007467;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=10.0"
79;67;2;120;10000;2;LCA Agronegócio 2 anos;2;24;90;2.0;11.0;1;4.516000000007147;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=11.0"
79;67;2;120;10000;3;LCI 3 anos;2;36;120;3.0;12.0;1;4.45200000001216;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
79;67;2;120;10000;4;LCA 3 anos;2;36;120;3.0;12.0;1;4.45200000001216;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
79;67;2;120;10000;5;CRI Corporativo;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
79;67;2;120;10000;6;CRA Agro;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
79;67;2;120;10000;7;Debênture Incentivada Infra;3;36;90;4.0;14.0;1;-6.095999999983146;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
79;67;2;120;10000;8;Debênture Incentivada Energia;3;48;90;4.0;14.0;1;-6.095999999983146;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
79;67;2;120;10000;9;COE Protegido Isento;3;12;30;2.0;12.0;1;-5.967999999993173;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=12.0"
79;67;2;120;10000;10;COE Agro Isento;3;12;30;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
79;67;2;120;10000;11;FII Papel (CRI);3;18;30;3.0;12.0;0;-7.04799999998784;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=12.0"
79;67;2;120;10000;12;FII Agro;3;18;30;3.0;11.0;0;-7.063999999987519;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=11.0"
79;67;2;120;10000;13;CDB Liquidez Diária;1;0;0;1.0;10.0;0;0.08000000000213338;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=1.0; ret=10.0"
79;67;2;120;10000;14;Tesouro Selic;1;0;0;1.0;9.0;0;0.06400000000245336;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=1.0; ret=9.0"
79;67;2;120;10000;15;Tesouro IPCA 2030;2;60;60;3.0;12.0;0;3.45200000001216;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=12.0"
79;67;2;120;10000;16;Tesouro IPCA 2045;2;120;60;3.0;13.0;0;3.46800000001184;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=13.0"
79;67;2;120;10000;17;Multimercado Moderado;3;12;30;4.0;16.0;0;-7.063999999983786;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=4.0; ret=16.0"
79;67;2;120;10000;18;Multimercado Agressivo;4;6;90;6.0;20.0;0;-10.6599999999744;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=6.0; ret=20.0"
79;67;2;120;10000;19;Ações Large Cap;4;6;2;7.0;18.0;0;-10.771999999968427;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=7.0; ret=18.0"
79;67;2;120;10000;20;Ações Small & Mid Cap;5;6;2;9.0;25.0;0;-14.31999999996;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=9.0; ret=25.0"
79;67;2;120;10000;21;ETF Large Cap Brasil;3;6;2;6.0;16.0;0;-7.22399999997312;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=6.0; ret=16.0"
79;67;2;120;10000;22;ETF Small & Mid Cap Brasil;4;6;2;8.0;22.0;0;-10.787999999964372;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=8.0; ret=22.0"
79;67;2;120;10000;23;COE Alavancado;4;6;30;8.0;25.0;0;-10.739999999965333;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=8.0; ret=25.0"
79;67;2;120;10000;24;Derivativos Simples;5;1;1;12.0;40.0;0;-14.3199999999488;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=12.0; ret=40.0"
79;67;2;120;10000;25;Cripto Genérica 1;5;1;1;15.0;50.0;0;-14.399999999936;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=15.0; ret=50.0"
79;67;2;120;10000;26;Cripto Genérica 2;5;1;1;14.0;45.0;0;-14.399999999939734;"diff_risco=3; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=14.0; ret=45.0"
79;67;2;120;10000;27;Stablecoin;2;1;1;2.0;9.0;0;3.484000000007787;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=2.0; ret=9.0"
79;67;2;120;10000;28;CDB 3 anos;3;36;90;3.0;12.0;0;-7.04799999998784;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=12.0"
79;67;2;120;10000;29;Tesouro Prefixado 2029;2;48;60;3.0;12.0;0;3.45200000001216;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=3.0; ret=12.0"
79;67;2;120;10000;30;FII Logístico;3;24;30;4.0;12.0;0;-7.1279999999825066;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=4.0; ret=12.0"
79;67;2;120;10000;31;FII Shopping;3;24;30;4.0;12.0;0;-7.1279999999825066;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=4.0; ret=12.0"
79;67;2;120;10000;32;CRA Exportação;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
79;67;2;120;10000;33;CRI Shopping Center;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
79;67;2;120;10000;34;Debênture Incentivada Logística;3;36;90;4.0;14.0;1;-6.095999999983146;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=4.0; ret=14.0"
79;67;2;120;10000;35;LCI Curto Prazo;2;6;90;2.0;9.0;1;4.484000000007787;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=9.0"
79;67;2;120;10000;36;LCA Curto Prazo;2;6;90;2.0;9.0;1;4.484000000007787;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=9.0"
79;67;2;120;10000;37;Fundo Multimercado Genérico 1;3;12;30;4.0;15.0;0;-7.079999999983467;"diff_risco=1; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=4.0; ret=15.0"
79;67;2;120;10000;38;Fundo Multimercado Genérico 2;4;12;60;6.0;20.0;0;-10.6599999999744;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=0; vol=6.0; ret=20.0"
79;67;2;120;10000;39;Renda Fixa Curto Prazo Genérica;2;6;60;2.0;8.0;1;4.468000000008107;"diff_risco=0; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=8.0"
80;66;5;12;30;0;Poupança;1;0;0;1.0;6.17;1;-9.481279999996643;"diff_risco=4; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=1.0; ret=6.2"
80;66;5;12;30;1;LCI Imobiliária 1 ano;2;12;90;2.0;10.0;1;-7.499999999992533;"diff_risco=3; horiz_ok=1; liq_ok=0; aceita_ir_ok=1; vol=2.0; ret=10.0"
80;66;5;12;30;2;LCA Agronegócio 2 anos;2;24;90;2.0;11.0;1;-9.483999999992854;"diff_risco=3; horiz_ok=0; liq_ok=0; aceita_ir_ok=1; vol=2.0; ret=11.0"
80;66;5;12;30;3;LCI 3 anos;2;36;120;3.0;12.0;1;-9.54799999998784;"diff_risco=3; horiz_ok=0; liq_ok=0; aceita_ir_ok=1; vol=3.0; ret=12.0"
80;66;5;12;30;4;LCA 3 anos;2;36;120;3.0;12.0;1;-9.54799999998784;"diff_risco=3; horiz_ok=0; liq_ok=0; aceita_ir_ok=1; vol=3.0; ret=12.0"
80;66;5;12;30;5;CRI Corporativo;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=2; horiz_ok=0; liq_ok=0; aceita_ir_ok=1; vol=3.0; ret=13.0"
80;66;5;12;30;6;CRA Agro;3;36;180;3.0;13.0;1;-6.03199999998816;"diff_risco=2; horiz_ok=0; liq_ok=0; aceita_ir_ok=1; vol=3.0; ret=13.0"
80;66;5;12;30;7;Debênture Incentivada Infra;3;36;90;4.0;14.0;1;-6.095999999983146;"diff_risco=2; horiz_ok=0; liq_ok=0; aceita_ir_ok=1; vol=4.0; ret=14.0"
80;66;5;12;30;8;Debênture Incentivada Energia;3;48;90;4.0;14.0;1;-6.095999999983146;"diff_risco=2; horiz_ok=0; liq_ok=0; aceita_ir_ok=1; vol=4.0; ret=14.0"
80;66;5;12;30;9;COE Protegido Isento;3;12;30;2.0;12.0;1;-2.467999999993173;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=2.0; ret=12.0"
80;66;5;12;30;10;COE Agro Isento;3;12;30;3.0;13.0;1;-2.53199999998816;"diff_risco=2; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=13.0"
80;66;5;12;30;11;FII Papel (CRI);3;18;30;3.0;12.0;1;-4.54799999998784;"diff_risco=2; horiz_ok=0; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=12.0"
80;66;5;12;30;12;FII Agro;3;18;30;3.0;11.0;1;-4.563999999987519;"diff_risco=2; horiz_ok=0; liq_ok=1; aceita_ir_ok=1; vol=3.0; ret=11.0"
80;66;5;12;30;13;CDB Liquidez Diária;1;0;0;1.0;10.0;1;-9.419999999997867;"diff_risco=4; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=1.0; ret=10.0"
80;66;5;12;30;14;Tesouro Selic;1;0;0;1.0;9.0;1;-9.435999999997547;"diff_risco=4; horiz_ok=1; liq_ok=1; aceita_ir_ok=1; vol=1.0; ret=9.0"
